id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_address,pickup_street,pickup_borough,dropoff_address,dropoff_street,dropoff_borough,maximum temperature,minimum temperature,average temperature,precipitation,snow fall,snow depth
id3542271,1,2016-01-10 17:01:51,2016-01-10 17:11:14,1,-73.97466278076173,40.75049209594727,-73.9981918334961,40.743518829345696,N,563,"Lorillard Building, 3rd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10035, United States",3rd Avenue,Manhattan,"233, West 21st Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10011, United States",West 21st Street,Manhattan,59,40,49.5,1.80,0.0,0
id1267079,1,2016-01-10 23:28:15,2016-01-10 23:55:24,1,-74.01457214355469,40.708099365234375,-73.9461441040039,40.80796813964844,N,1629,"90 Washington Street, 90, Washington Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10006, United States",Washington Street,Manhattan,"100, West 125th Street, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",West 125th Street,Manhattan,59,40,49.5,1.80,0.0,0
id2360894,1,2016-01-10 12:19:08,2016-01-10 12:24:10,1,-73.97342681884766,40.79264068603516,-73.97309875488281,40.79296875,N,302,"2491, Broadway, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Broadway,Manhattan,"2505, Broadway, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Broadway,Manhattan,59,40,49.5,1.80,0.0,0
id0466513,2,2016-04-23 13:00:40,2016-04-23 13:05:56,1,-73.95858764648438,40.780860900878906,-73.975830078125,40.789310455322266,N,316,"East 86th Street & Madison Avenue, East 86th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",East 86th Street,Manhattan,"86th Street, Broadway, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",Broadway,Manhattan,71,54,62.5,0.16,0.0,0
id3978522,2,2016-04-23 22:10:32,2016-04-23 22:13:27,6,-73.98723602294923,40.732948303222656,-73.9806137084961,40.73884582519531,N,175,"111, 3rd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",3rd Avenue,Manhattan,"Tracy Towers, East 24th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10010, United States",East 24th Street,Manhattan,71,54,62.5,0.16,0.0,0
id1768290,2,2016-04-23 16:48:30,2016-04-23 16:53:30,4,-73.99667358398438,40.72592926025391,-73.99897003173827,40.73429870605469,N,300,"Angelika cinema, West Houston Street, University Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States",West Houston Street,Manhattan,"Citarella, Christopher Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States",Christopher Street,Manhattan,71,54,62.5,0.16,0.0,0
id1143045,1,2016-05-28 02:11:29,2016-05-28 02:22:20,1,-73.99124145507811,40.75112915039063,-73.9736328125,40.73786926269531,N,651,"People's United Bank, 242, West 34th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10119, United States",West 34th Street,Manhattan,"Waterside Plaza, Manhattan, New York County, City of New York, New York, 10016, United States",Waterside Plaza,Manhattan,92,71,81.5,0.00,0.0,0
id1381077,2,2016-05-28 13:14:46,2016-05-28 14:07:02,6,-73.78201293945312,40.64458084106445,-73.88262939453125,40.880348205566406,N,3136,"John F. Kennedy International Airport, JFK Access Road, Queens, City of New York, New York, 11430, United States",JFK Access Road,Queens,"3401, DeKalb Avenue, Norwood, Bronx County, The Bronx, City of New York, New York, 10467, United States",DeKalb Avenue,The Bronx,92,71,81.5,0.00,0.0,0
id3883143,1,2016-05-28 14:25:38,2016-05-28 14:33:49,1,-74.01031494140625,40.71376800537109,-74.0163803100586,40.70487976074219,N,491,"53, Park Place, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10007, United States",Park Place,Manhattan,"Battery Place & Washington Street, Battery Place, Financial District, Manhattan, New York County, City of New York, New York, 10280, United States",Battery Place,Manhattan,92,71,81.5,0.00,0.0,0
id0310559,1,2016-05-28 16:25:18,2016-05-28 16:38:11,2,-73.9769973754883,40.7660026550293,-73.98980712890625,40.74657440185547,N,773,"110, Central Park South, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",Central Park South,Manhattan,"New York Bakery, 51 W, West 29th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",West 29th Street,Manhattan,92,71,81.5,0.00,0.0,0
id1098076,2,2016-05-28 12:41:45,2016-05-28 13:06:01,1,-73.99440002441406,40.75126647949219,-73.9891128540039,40.71864700317383,N,1456,"Pennsylvania Station, Pennsylvania Plaza, Chelsea District, Manhattan, New York County, City of New York, New York, 10119, United States",Pennsylvania Plaza,Manhattan,"92, Ludlow Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",Ludlow Street,Manhattan,92,71,81.5,0.00,0.0,0
id0263470,1,2016-05-28 09:11:13,2016-05-28 09:15:31,1,-73.9860076904297,40.75730895996094,-73.9849624633789,40.74810409545898,N,258,"Times Square, Broadway, Theater District, Manhattan, New York County, City of New York, New York, 10036, United States",Broadway,Manhattan,"Empire State Building, 350, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",5th Avenue,Manhattan,92,71,81.5,0.00,0.0,0
id0490854,2,2016-05-28 04:30:10,2016-05-28 04:50:50,1,-73.99981689453125,40.7305908203125,-73.97126770019531,40.67626190185547,N,1240,"New York University, Greene Street, University Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States",Greene Street,Manhattan,"200, Sterling Place, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",Sterling Place,Brooklyn,92,71,81.5,0.00,0.0,0
id1505994,1,2016-05-28 17:18:43,2016-05-28 17:27:28,1,-73.97679138183594,40.78768157958984,-73.98033142089844,40.77212142944336,N,525,"USPS, Broadway, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",Broadway,Manhattan,"10, West 65th Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10023, United States",West 65th Street,Manhattan,92,71,81.5,0.00,0.0,0
id1583538,2,2016-01-15 10:11:45,2016-01-15 10:16:41,1,-73.95572662353516,40.78481674194336,-73.96265411376955,40.77835464477539,N,296,"Hotel Wales, 1295, Madison Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10037, United States",Madison Avenue,Manhattan,"The Stanhope, 995, 5th Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States",5th Avenue,Manhattan,51,34,42.5,T,0.0,0
id1102700,2,2016-01-15 14:12:30,2016-01-15 14:36:00,2,-73.96939086914062,40.79033279418945,-73.97129821777344,40.75112533569336,N,1410,"Party City, 660, Columbus Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Columbus Avenue,Manhattan,"Sushi Time, East 44th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10017, United States",East 44th Street,Manhattan,51,34,42.5,T,0.0,0
id2820351,2,2016-01-15 17:18:33,2016-01-15 17:26:00,1,-73.9529800415039,40.78033065795898,-73.94190979003906,40.79551315307617,N,447,"1572, 3rd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",3rd Avenue,Manhattan,"182, East 112th Street, Manhattan Community Board 11, Manhattan, New York County, City of New York, New York, 10029, United States",East 112th Street,Manhattan,51,34,42.5,T,0.0,0
id3155891,2,2016-06-28 11:21:00,2016-06-28 11:25:00,2,-73.99642181396483,40.298828125,-73.99642181396483,40.298828125,N,240,"Trinity Place, Long Branch, Monmouth County, New Jersey, 07740, United States",Trinity Place,,"Trinity Place, Long Branch, Monmouth County, New Jersey, 07740, United States",Trinity Place,{},76,68,72.0,0.12,0.0,0
id2993748,1,2016-06-28 09:57:32,2016-06-28 10:14:36,1,-73.95158386230467,40.76965713500977,-74.00731658935547,40.7117576599121,N,1024,"York Avenue & East 76th Street, York Avenue, Lenox Hill, Manhattan, New York County, City of New York, New York, 10128, United States",York Avenue,Manhattan,"New York City Hall Park Medallion, Park Row, Lower Manhattan, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10007, United States",Park Row,Manhattan,76,68,72.0,0.12,0.0,0
id3840508,1,2016-06-28 08:10:36,2016-06-28 08:19:44,1,-73.99532318115234,40.73427963256836,-73.98410034179686,40.75141525268555,N,548,"First Presbyterian Church, 48, 5th Avenue, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10011, United States",5th Avenue,Manhattan,"26, West 38th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",West 38th Street,Manhattan,76,68,72.0,0.12,0.0,0
id3087218,2,2016-06-28 21:57:32,2016-06-28 22:05:25,1,-73.99755859375,40.71902847290039,-73.98982238769531,40.73331069946289,N,473,"149, Mulberry Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States",Mulberry Street,Manhattan,"14th Street–Union Square, East 14th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",East 14th Street,Manhattan,76,68,72.0,0.12,0.0,0
id3916562,2,2016-06-28 19:12:17,2016-06-28 19:22:37,1,-73.98683929443358,40.7554817199707,-74.00205993652342,40.751731872558594,N,620,"Times Square Tower, 7, Times Square, Manhattan, New York County, City of New York, New York, 10018, United States",Times Square,Manhattan,"The High Line, West 27th Drive, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States",West 27th Drive,Manhattan,76,68,72.0,0.12,0.0,0
id0855050,1,2016-06-28 18:43:37,2016-06-28 19:08:07,1,-73.87294006347656,40.77412414550781,-73.97265625,40.756160736083984,N,1470,"LaGuardia Airport, 14th Road, Queens, City of New York, New York, 11371, United States",14th Road,Queens,"540, Lexington Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10022, United States",Lexington Avenue,Manhattan,76,68,72.0,0.12,0.0,0
id1826731,2,2016-06-28 10:25:35,2016-06-28 10:56:49,1,-73.96826171875,40.79988098144531,-73.97514343261719,40.74692535400391,N,1874,"103rd Street, West 103rd Street, Bloomingdale, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",West 103rd Street,Manhattan,"UPS, East 37th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10016, United States",East 37th Street,Manhattan,76,68,72.0,0.12,0.0,0
id0062462,2,2016-06-28 15:00:46,2016-06-28 15:09:43,1,-73.97505950927734,40.74982070922852,-73.96465301513672,40.756568908691406,N,537,"619, 3rd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10017, United States",3rd Avenue,Manhattan,"351 1/2, East 54th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",East 54th Street,Manhattan,76,68,72.0,0.12,0.0,0
id0913029,2,2016-05-26 13:35:47,2016-05-26 14:39:48,1,-73.98574829101562,40.75947189331055,-73.78977966308595,40.64699935913085,N,3841,"W Times Square Hotel, West 47th Street, Theater District, Manhattan, New York County, City of New York, New York, 10036, United States",West 47th Street,Manhattan,"Welcome center, Terminal 8 Arrivals, Queens, City of New York, New York, 11430, United States",Terminal 8 Arrivals,Queens,90,69,79.5,0.00,0.0,0
id1903165,2,2016-05-26 19:27:12,2016-05-26 19:34:26,2,-73.9800796508789,40.76009368896485,-73.98384857177734,40.76714324951172,N,434,"Rockefeller Center, 45, Rockefeller Plaza, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10111, United States",Rockefeller Plaza,Manhattan,"315, West 57th Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10019, United States",West 57th Street,Manhattan,90,69,79.5,0.00,0.0,0
id2415438,2,2016-05-26 22:51:21,2016-05-26 23:13:45,6,-74.0040512084961,40.738040924072266,-73.9644775390625,40.80212020874024,N,1344,"40, 8th Avenue, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States",8th Avenue,Manhattan,"989, Amsterdam Avenue, Bloomingdale, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Amsterdam Avenue,Manhattan,90,69,79.5,0.00,0.0,0
id0657875,1,2016-05-26 08:02:36,2016-05-26 08:07:21,1,-73.959716796875,40.762786865234375,-73.9541015625,40.77801132202149,N,285,"345, East 64th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",East 64th Street,Manhattan,"201, East 85th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",East 85th Street,Manhattan,90,69,79.5,0.00,0.0,0
id1171336,1,2016-05-26 09:00:28,2016-05-26 09:07:03,1,-73.96341705322266,40.76603698730469,-73.96092987060547,40.779441833496094,N,395,"165, East 66th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",East 66th Street,Manhattan,"5, East 83rd Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",East 83rd Street,Manhattan,90,69,79.5,0.00,0.0,0
id1484661,1,2016-05-26 19:34:30,2016-05-26 20:00:49,1,-73.97879791259766,40.76214218139648,-73.98633575439453,40.72662734985352,N,1579,"Hilton New York Midtown, 1335, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",6th Avenue,Manhattan,"101, 1st Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",1st Avenue,Manhattan,90,69,79.5,0.00,0.0,0
id2243660,2,2016-03-13 21:34:36,2016-03-13 21:51:28,1,-74.0027084350586,40.73964691162109,-73.95994567871094,40.77045440673828,N,1012,"79, 8th Avenue, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States",8th Avenue,Manhattan,"1271, 3rd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10021, United States",3rd Avenue,Manhattan,62,50,56.0,T,0.0,0
id3045765,2,2016-03-13 15:24:11,2016-03-13 15:45:55,1,-73.98773193359375,40.71952819824219,-73.99179077148438,40.74584579467773,N,1304,"119, Essex Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",Essex Street,Manhattan,"113, West 27th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",West 27th Street,Manhattan,62,50,56.0,T,0.0,0
id0933439,1,2016-03-13 20:05:08,2016-03-13 20:34:25,1,-73.87059783935547,40.7735710144043,-73.98508453369139,40.75942611694336,N,1757,"LaGuardia Airport, 14th Road, Queens, City of New York, New York, 11371, United States",14th Road,Queens,"TKTS, 201, West 47th Street, Times Square, Manhattan, New York County, City of New York, New York, 10036, United States",West 47th Street,Manhattan,62,50,56.0,T,0.0,0
